Forward: Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.
Reverse: Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.
dxRoundTrip,dyRoundTrip,dzRoundTrip,dx,dy,dz
1.845E-010,-9.997E-010,-3.237E-005,7.105E-015,-1.776E-015,2.248E-009
1.914E-010,-9.891E-010,-3.312E-005,7.105E-015,0.000E+000,2.911E-009
2.030E-010,-9.846E-010,-3.393E-005,0.000E+000,0.000E+000,-4.081E-010
1.972E-010,-9.945E-010,-3.328E-005,0.000E+000,0.000E+000,-1.495E-010
2.062E-010,-9.907E-010,-3.390E-005,1.421E-014,1.776E-015,2.623E-009
1.977E-010,-9.829E-010,-3.369E-005,1.421E-014,3.553E-015,5.534E-010
