Forward: Iterative Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.
Reverse: Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.
dxRoundTrip,dyRoundTrip,dx,dy
1.845E-010,-9.998E-010,-1.773E-003,-7.867E-003
1.915E-010,-9.892E-010,-1.885E-003,-6.501E-003
2.030E-010,-9.847E-010,-1.859E-003,-5.148E-003
1.972E-010,-9.945E-010,-1.220E-003,-3.988E-003
2.062E-010,-9.907E-010,-2.999E-003,-8.361E-003
1.977E-010,-9.830E-010,-2.045E-003,-6.013E-003
