Forward: Transformation from EGBT22_Geod to ETRS89_DREF91 with ellipsoidal height 0.
Reverse: Transformation from ETRS89_DREF91 to EGBT22_Geod with ellipsoidal height 0.
dxRoundTrip,dyRoundTrip,dx,dy
0.000E+000,0.000E+000,1.712E-012,-9.752E-013
-7.105E-015,1.776E-015,1.705E-012,-9.717E-013
7.105E-015,-1.776E-015,1.712E-012,-9.699E-013
1.421E-014,1.776E-015,1.727E-012,-9.681E-013
0.000E+000,0.000E+000,1.698E-012,-9.681E-013
-7.105E-015,0.000E+000,1.734E-012,-9.734E-013
-7.105E-015,-3.553E-015,1.727E-012,-9.770E-013
0.000E+000,0.000E+000,1.720E-012,-9.717E-013
0.000E+000,1.776E-015,1.712E-012,-9.734E-013
0.000E+000,-1.776E-015,1.712E-012,-9.734E-013
2.132E-014,1.776E-015,1.727E-012,-9.752E-013
0.000E+000,0.000E+000,1.734E-012,-9.770E-013
0.000E+000,-3.553E-015,1.720E-012,-9.788E-013
1.421E-014,0.000E+000,1.727E-012,-9.734E-013
1.421E-014,-1.776E-015,1.734E-012,-9.699E-013
0.000E+000,0.000E+000,2.082E-012,-1.172E-012
0.000E+000,0.000E+000,2.082E-012,-1.174E-012
0.000E+000,1.776E-015,2.075E-012,-1.172E-012
1.421E-014,1.776E-015,2.096E-012,-1.167E-012
-7.105E-015,1.776E-015,2.075E-012,-1.167E-012
7.105E-015,1.776E-015,2.082E-012,-1.180E-012
7.105E-015,1.776E-015,2.096E-012,-1.178E-012
-7.105E-015,-3.553E-015,2.082E-012,-1.176E-012
0.000E+000,0.000E+000,2.082E-012,-1.171E-012
-7.105E-015,-1.776E-015,2.089E-012,-1.172E-012
-7.105E-015,-1.776E-015,2.075E-012,-1.181E-012
0.000E+000,1.776E-015,2.089E-012,-1.181E-012
7.105E-015,0.000E+000,2.096E-012,-1.174E-012
1.421E-014,1.776E-015,2.089E-012,-1.174E-012
0.000E+000,-3.553E-015,2.082E-012,-1.178E-012
0.000E+000,-1.776E-015,2.082E-012,-1.187E-012
-7.105E-015,1.776E-015,2.068E-012,-1.181E-012
0.000E+000,0.000E+000,2.089E-012,-1.178E-012
0.000E+000,1.776E-015,2.068E-012,-1.180E-012
7.105E-015,0.000E+000,2.089E-012,-1.180E-012
0.000E+000,1.776E-015,2.103E-012,-1.185E-012
7.105E-015,3.553E-015,2.103E-012,-1.185E-012
1.421E-014,1.776E-015,2.103E-012,-1.176E-012
0.000E+000,1.776E-015,2.082E-012,-1.180E-012
7.105E-015,0.000E+000,2.089E-012,-1.178E-012
7.105E-015,1.776E-015,2.089E-012,-1.194E-012
0.000E+000,3.553E-015,2.089E-012,-1.187E-012
7.105E-015,1.776E-015,2.089E-012,-1.185E-012
-7.105E-015,0.000E+000,2.082E-012,-1.185E-012
-7.105E-015,-1.776E-015,2.089E-012,-1.183E-012
