Forward: Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.
Reverse: Iterative Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.
dxRoundTrip,dyRoundTrip,dx,dy
-7.073E-005,2.258E-005,7.132E-008,2.063E-008
-7.040E-005,2.250E-005,5.891E-008,2.381E-008
-6.996E-005,2.267E-005,4.650E-008,2.507E-008
-7.024E-005,2.275E-005,3.617E-008,1.556E-008
-6.991E-005,2.287E-005,7.535E-008,4.162E-008
-7.013E-005,2.251E-005,5.439E-008,2.701E-008
