Forward: Transformation from EGBT22_Geod to ETRS89_DREF91 with ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:
Reverse: Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ellipsoidal height 0.
dxRoundTrip,dyRoundTrip,dx,dy,isInsideBBox,srcPPM
2.132E-014,-3.553E-015,-1.533E-003,4.359E-003,False,
7.105E-015,0.000E+000,-1.540E-003,4.348E-003,False,
2.132E-014,0.000E+000,-1.533E-003,4.384E-003,False,
-2.842E-014,0.000E+000,-1.499E-003,4.362E-003,False,
-1.421E-014,-1.776E-015,-1.472E-003,4.357E-003,False,
0.000E+000,0.000E+000,-1.523E-003,4.405E-003,False,
