Forward: Transformation from ETRS89_DREF91 to EGBT22_Geod with ellipsoidal height 0.
Reverse: Transformation from EGBT22_Geod to ETRS89_DREF91 with ellipsoidal height 0.
dxRoundTrip,dyRoundTrip,dx,dy
7.105E-015,0.000E+000,-3.877E-008,2.325E-008
1.421E-014,0.000E+000,-3.886E-008,2.256E-008
7.105E-015,0.000E+000,-3.941E-008,2.165E-008
1.421E-014,0.000E+000,-3.907E-008,2.186E-008
0.000E+000,-1.776E-015,-3.919E-008,2.082E-008
7.105E-015,-3.553E-015,-3.951E-008,2.176E-008
