Forward: Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.
Reverse: Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.
dxRoundTrip,dyRoundTrip,dzRoundTrip,dx,dy,dz
7.105E-015,0.000E+000,-1.053E-009,-9.313E-010,-2.328E-010,0.000E+000
7.105E-015,0.000E+000,-1.053E-009,-9.313E-010,-3.492E-010,0.000E+000
7.105E-015,0.000E+000,-1.053E-009,-9.313E-010,-3.492E-010,0.000E+000
7.105E-015,0.000E+000,-1.053E-009,-9.313E-010,-2.328E-010,0.000E+000
7.105E-015,0.000E+000,-1.053E-009,-9.313E-010,-2.328E-010,0.000E+000
1.421E-014,0.000E+000,5.665E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,1.271E-009,0.000E+000,-1.164E-010,0.000E+000
1.421E-014,0.000E+000,5.665E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,1.271E-009,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,1.271E-009,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,1.116E-009,4.657E-010,1.164E-010,0.000E+000
7.105E-015,0.000E+000,1.116E-009,4.657E-010,0.000E+000,0.000E+000
7.105E-015,0.000E+000,1.116E-009,4.657E-010,0.000E+000,0.000E+000
7.105E-015,0.000E+000,1.820E-009,4.657E-010,1.164E-010,0.000E+000
7.105E-015,0.000E+000,1.116E-009,4.657E-010,1.164E-010,0.000E+000
0.000E+000,0.000E+000,5.552E-010,0.000E+000,0.000E+000,0.000E+000
0.000E+000,0.000E+000,5.552E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,-1.497E-010,0.000E+000,-1.164E-010,0.000E+000
0.000E+000,0.000E+000,5.552E-010,0.000E+000,0.000E+000,0.000E+000
0.000E+000,0.000E+000,5.552E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,2.513E-010,0.000E+000,0.000E+000,0.000E+000
0.000E+000,0.000E+000,2.513E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,1.776E-015,2.513E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,2.513E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,2.513E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,-5.493E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,-5.493E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,-5.493E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,-5.493E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,-5.493E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,-2.795E-010,-9.313E-010,-2.328E-010,0.000E+000
7.105E-015,0.000E+000,-2.795E-010,-9.313E-010,-3.492E-010,0.000E+000
7.105E-015,0.000E+000,-2.795E-010,-9.313E-010,-2.328E-010,0.000E+000
7.105E-015,0.000E+000,-2.795E-010,-9.313E-010,-2.328E-010,0.000E+000
7.105E-015,0.000E+000,-2.795E-010,-9.313E-010,-2.328E-010,0.000E+000
7.105E-015,0.000E+000,5.348E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,5.348E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,5.348E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,5.348E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,5.348E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,1.872E-010,4.657E-010,1.164E-010,0.000E+000
7.105E-015,0.000E+000,1.872E-010,4.657E-010,0.000E+000,0.000E+000
7.105E-015,0.000E+000,1.872E-010,4.657E-010,0.000E+000,0.000E+000
7.105E-015,0.000E+000,1.872E-010,4.657E-010,1.164E-010,0.000E+000
7.105E-015,0.000E+000,1.872E-010,4.657E-010,1.164E-010,0.000E+000
0.000E+000,0.000E+000,2.538E-011,0.000E+000,0.000E+000,0.000E+000
0.000E+000,0.000E+000,2.538E-011,0.000E+000,-1.164E-010,0.000E+000
0.000E+000,-1.776E-015,2.538E-011,0.000E+000,-1.164E-010,0.000E+000
0.000E+000,0.000E+000,2.538E-011,0.000E+000,0.000E+000,0.000E+000
0.000E+000,0.000E+000,2.538E-011,0.000E+000,0.000E+000,0.000E+000
0.000E+000,0.000E+000,-2.058E-011,0.000E+000,0.000E+000,-9.313E-010
0.000E+000,0.000E+000,-2.058E-011,0.000E+000,-1.164E-010,-9.313E-010
7.105E-015,1.776E-015,-2.061E-011,0.000E+000,-1.164E-010,-9.313E-010
0.000E+000,0.000E+000,-2.058E-011,0.000E+000,0.000E+000,-9.313E-010
0.000E+000,0.000E+000,-2.058E-011,0.000E+000,0.000E+000,-9.313E-010
7.105E-015,0.000E+000,6.763E-010,0.000E+000,0.000E+000,0.000E+000
0.000E+000,0.000E+000,6.763E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,6.763E-010,0.000E+000,-1.164E-010,0.000E+000
0.000E+000,0.000E+000,6.763E-010,0.000E+000,0.000E+000,0.000E+000
0.000E+000,0.000E+000,6.763E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,-9.416E-010,-9.313E-010,-2.328E-010,0.000E+000
7.105E-015,0.000E+000,-9.416E-010,-9.313E-010,-3.492E-010,0.000E+000
7.105E-015,0.000E+000,-9.416E-010,-9.313E-010,-3.492E-010,0.000E+000
7.105E-015,0.000E+000,-9.416E-010,-9.313E-010,-2.328E-010,0.000E+000
7.105E-015,0.000E+000,-9.416E-010,-9.313E-010,-2.328E-010,0.000E+000
7.105E-015,0.000E+000,8.342E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,8.342E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,8.342E-010,0.000E+000,-1.164E-010,0.000E+000
7.105E-015,0.000E+000,8.342E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,0.000E+000,8.342E-010,0.000E+000,0.000E+000,0.000E+000
7.105E-015,-1.776E-015,6.432E-010,9.313E-010,2.328E-010,0.000E+000
7.105E-015,0.000E+000,6.432E-010,9.313E-010,1.164E-010,0.000E+000
