sourceCRS         ,sourceVRS  ,targetCRS          ,sourceOrigin,dxRoundTrip,dyRoundTrip,dzRoundTrip,dxOriginal ,dyOriginal ,dzOriginal ,dxProj,dyProj,dzProj,stepsForward                                                                                                                                                                                                                                                                                                                                                               ,stepsReverse                                                                                                                                                                                                                                                                                         
ETRS89_DREF91_Geoc,None       ,EGBT22_Geod        ,original    ,0.000E+000 ,1.164E-010 ,9.313E-010 ,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.                                                                                                                                                                                                                                                                        ,Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                  
ETRS89_DREF91_Geoc,None       ,EGBT22_Geod        ,original    ,9.313E-010 ,2.328E-010 ,9.313E-010 ,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.                                                                                                                                                                                                                                                                        ,Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                  
ETRS89_DREF91_Geoc,None       ,EGBT22_Geod        ,original    ,-4.657E-010,-1.164E-010,9.313E-010 ,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.                                                                                                                                                                                                                                                                        ,Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                  
ETRS89_DREF91_Geoc,None       ,EGBT22_Geoc        ,original    ,0.000E+000 ,0.000E+000 ,0.000E+000 ,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.                                                                                                                                                                                                                                                                                                                     ,Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                               
ETRS89_DREF91_Geoc,None       ,EGBT22_Geoc        ,original    ,0.000E+000 ,0.000E+000 ,0.000E+000 ,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.                                                                                                                                                                                                                                                                                                                     ,Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                               
ETRS89_DREF91_Geoc,None       ,EGBT22_Geoc        ,original    ,0.000E+000 ,0.000E+000 ,0.000E+000 ,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.                                                                                                                                                                                                                                                                                                                     ,Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                               
ETRS89_DREF91_Geoc,None       ,EGBT22_Geoc        ,original    ,0.000E+000 ,0.000E+000 ,0.000E+000 ,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.                                                                                                                                                                                                                                                                                                                     ,Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                               
ETRS89_DREF91_Geoc,None       ,ETRS89_DREF91_UTM33,original    ,-2.328E-009,-6.985E-010,9.313E-010 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.                                                                                                                                                                                                                                                                ,Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                          
ETRS89_DREF91_Geoc,None       ,ETRS89_DREF91_UTM33,original    ,1.397E-009 ,4.657E-010 ,-9.313E-010,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.                                                                                                                                                                                                                                                                ,Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                          
ETRS89_DREF91_Geoc,None       ,ETRS89_DREF91_UTM33,original    ,9.313E-010 ,2.328E-010 ,-9.313E-010,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.                                                                                                                                                                                                                                                                ,Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                          
ETRS89_DREF91_Geoc,None       ,ETRS89_DREF91_UTM33,original    ,-1.863E-009,-4.657E-010,9.313E-010 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.                                                                                                                                                                                                                                                                ,Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                          
ETRS89_DREF91_Geoc,None       ,ETRS89_DREF91_Geod ,original    ,-1.397E-009,-4.657E-010,9.313E-010 ,3.823E-009 ,2.075E-009 ,-9.358E-005,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                                                                                                                                                       ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                                 
ETRS89_DREF91_Geoc,None       ,ETRS89_DREF91_Geod ,original    ,1.397E-009 ,4.657E-010 ,-9.313E-010,3.655E-009 ,-2.162E-009,-2.797E-005,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                                                                                                                                                       ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                                 
ETRS89_DREF91_Geoc,None       ,ETRS89_DREF91_Geod ,original    ,0.000E+000 ,0.000E+000 ,0.000E+000 ,-1.547E-009,4.138E-010 ,-6.290E-005,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                                                                                                                                                       ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                                 
ETRS89_DREF91_Geoc,None       ,ETRS89_DREF91_Geod ,original    ,-4.657E-010,-1.164E-010,0.000E+000 ,-5.250E-009,3.239E-009 ,-7.770E-005,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                                                                                                                                                       ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                                 
ETRS89_DREF91_Geoc,None       ,ETRS89_CZ_Geod     ,            ,           ,           ,           ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_CZ_Geod is not supported.                                                                                                                                                                                                                                                                                                     ,Conversion from ETRS89_DREF91_Geoc to ETRS89_CZ_Geod is not supported.                                                                                                                                                                                                                               
ETRS89_DREF91_Geoc,None       ,ETRS89_CZ_Geoc     ,            ,           ,           ,           ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91_Geoc to ETRS89_CZ_Geoc is not supported.                                                                                                                                                                                                                                                                                                     ,Conversion from ETRS89_DREF91_Geoc to ETRS89_CZ_Geoc is not supported.                                                                                                                                                                                                                               
ETRS89_DREF91_Geoc,None       ,DB_Ref_GK5         ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,-2.185E-005,4.578E-005 ,2.877E+000 ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.                                                                                                                                                                                                                            ,Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                      
ETRS89_DREF91_Geoc,None       ,DB_Ref_GK5         ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,-4.842E-005,6.374E-005 ,2.875E+000 ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.                                                                                                                                                                                                                            ,Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                      
ETRS89_DREF91_Geoc,None       ,DB_Ref_GK5         ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,-3.025E-005,1.947E-005 ,2.802E+000 ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.                                                                                                                                                                                                                            ,Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                      
ETRS89_DREF91_Geoc,None       ,DB_Ref_GK5         ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,8.996E-006 ,1.167E-004 ,2.931E+000 ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.                                                                                                                                                                                                                            ,Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                      
ETRS89_DREF91_Geoc,None       ,DB_Ref_Geod        ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.                                                                                                                                                                                                                                                                        ,Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                  
ETRS89_DREF91_Geoc,None       ,DB_Ref_Geod        ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.                                                                                                                                                                                                                                                                        ,Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                  
ETRS89_DREF91_Geoc,None       ,DB_Ref_Geod        ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.                                                                                                                                                                                                                                                                        ,Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                  
ETRS89_DREF91_Geoc,None       ,DB_Ref_Geod        ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.                                                                                                                                                                                                                                                                        ,Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                  
ETRS89_DREF91_Geoc,None       ,DB_Ref_Geoc        ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.                                                                                                                                                                                                                                                                                                                     ,Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                               
ETRS89_DREF91_Geoc,None       ,DB_Ref_Geoc        ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.                                                                                                                                                                                                                                                                                                                     ,Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                               
ETRS89_DREF91_Geoc,None       ,DB_Ref_Geoc        ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.                                                                                                                                                                                                                                                                                                                     ,Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                               
ETRS89_DREF91_Geoc,None       ,DB_Ref_Geoc        ,original    ,-1.970E-005,-7.766E-005,-1.176E-005,           ,           ,           ,      ,      ,      ,Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.                                                                                                                                                                                                                                                                                                                     ,Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                               
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_EGBT_LDP    ,original    ,0.000E+000 ,-1.776E-015,1.992E-009 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.                                                                                                                                                                 ,Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                           
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_EGBT_LDP    ,original    ,1.421E-014 ,-3.553E-015,-7.439E-010,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.                                                                                                                                                                 ,Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                           
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_EGBT_LDP    ,original    ,0.000E+000 ,-1.776E-015,-9.408E-011,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.                                                                                                                                                                 ,Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                           
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_EGBT_LDP    ,original    ,-7.105E-015,0.000E+000 ,2.496E-010 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.                                                                                                                                                                 ,Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                           
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_Geod        ,original    ,0.000E+000 ,-1.776E-015,1.992E-009 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.                                                                                                                                                                                                                  ,Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                            
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_Geod        ,original    ,7.105E-015 ,-3.553E-015,-3.899E-011,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.                                                                                                                                                                                                                  ,Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                            
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_Geod        ,original    ,-7.105E-015,0.000E+000 ,-9.408E-011,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.                                                                                                                                                                                                                  ,Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                            
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_Geod        ,original    ,0.000E+000 ,0.000E+000 ,-1.160E-009,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.                                                                                                                                                                                                                  ,Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                            
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_Geoc        ,original    ,7.105E-015 ,-1.776E-015,1.287E-009 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.                                                                                                                                                                                                                                                               ,Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                         
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_Geoc        ,original    ,7.105E-015 ,-3.553E-015,-3.897E-011,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.                                                                                                                                                                                                                                                               ,Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                         
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_Geoc        ,original    ,0.000E+000 ,0.000E+000 ,1.316E-009 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.                                                                                                                                                                                                                                                               ,Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                         
ETRS89_DREF91_Geod,Ellipsoidal,EGBT22_Geoc        ,original    ,0.000E+000 ,0.000E+000 ,-1.160E-009,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.                                                                                                                                                                                                                                                               ,Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                         
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_DREF91_UTM33,original    ,7.105E-015 ,0.000E+000 ,0.000E+000 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.                                                                                                                                                                                                                                                                                                                      ,Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.                                                                                                                                                                                                                                                
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_DREF91_UTM33,original    ,1.421E-014 ,0.000E+000 ,0.000E+000 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.                                                                                                                                                                                                                                                                                                                      ,Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.                                                                                                                                                                                                                                                
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_DREF91_UTM33,original    ,-7.105E-015,0.000E+000 ,0.000E+000 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.                                                                                                                                                                                                                                                                                                                      ,Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.                                                                                                                                                                                                                                                
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_DREF91_UTM33,original    ,-7.105E-015,0.000E+000 ,0.000E+000 ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.                                                                                                                                                                                                                                                                                                                      ,Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.                                                                                                                                                                                                                                                
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_DREF91_Geoc ,original    ,7.105E-015 ,-1.776E-015,1.287E-009 ,4.133E-004 ,-4.783E-005,-1.940E-004,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                                                                                                       ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                                                                                 
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_DREF91_Geoc ,original    ,7.105E-015 ,-3.553E-015,-3.897E-011,2.886E-004 ,2.265E-004 ,-2.332E-004,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                                                                                                       ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                                                                                 
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_DREF91_Geoc ,original    ,0.000E+000 ,0.000E+000 ,1.316E-009 ,-8.494E-005,-5.074E-005,1.569E-004 ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                                                                                                       ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                                                                                 
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_DREF91_Geoc ,original    ,0.000E+000 ,0.000E+000 ,-1.160E-009,-3.403E-004,-3.169E-004,4.270E-004 ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.                                                                                                                                                                                                                                                                                                                       ,Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                                                                                                                                                                 
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_CZ_Geod     ,            ,           ,           ,           ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 with Ellipsoidal heights to ETRS89_CZ_Geod is not supported.                                                                                                                                                                                                                                                                                 ,Conversion from ETRS89_DREF91 to ETRS89_CZ_Geod is not supported.                                                                                                                                                                                                                                    
ETRS89_DREF91_Geod,Ellipsoidal,ETRS89_CZ_Geoc     ,            ,           ,           ,           ,           ,           ,           ,      ,      ,      ,Conversion from ETRS89_DREF91 with Ellipsoidal heights to ETRS89_CZ_Geoc is not supported.                                                                                                                                                                                                                                                                                 ,Conversion from ETRS89_DREF91 to ETRS89_CZ_Geoc is not supported.                                                                                                                                                                                                                                    
ETRS89_DREF91_Geod,Ellipsoidal,DB_Ref_GK5         ,original    ,1.975E-010 ,-1.010E-009,-3.282E-005,-1.738E-004,-3.772E-004,2.877E+000 ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.                                                                                                                                                                      ,Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                
ETRS89_DREF91_Geod,Ellipsoidal,DB_Ref_GK5         ,original    ,1.972E-010 ,-1.011E-009,-3.277E-005,9.612E-005 ,-3.453E-004,2.875E+000 ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.                                                                                                                                                                      ,Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                
ETRS89_DREF91_Geod,Ellipsoidal,DB_Ref_GK5         ,original    ,1.978E-010 ,-1.011E-009,-3.281E-005,-5.649E-005,1.920E-004 ,2.802E+000 ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.                                                                                                                                                                      ,Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                
ETRS89_DREF91_Geod,Ellipsoidal,DB_Ref_GK5         ,original    ,1.970E-010 ,-1.010E-009,-3.277E-005,-2.080E-004,7.045E-004 ,2.931E+000 ,      ,      ,      ,Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.                                                                                                                                                                      ,Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.                                                                                                
