Forward: Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.
Reverse: Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.
dxRoundTrip,dyRoundTrip,dx,dy
-7.105E-015,0.000E+000,5.093E-011,-1.768E-009
7.105E-015,0.000E+000,-7.185E-011,-4.948E-010
-2.132E-014,0.000E+000,4.457E-011,-3.172E-009
-1.421E-014,0.000E+000,1.164E-010,-3.762E-009
7.105E-015,0.000E+000,-3.456E-011,-2.139E-009
-1.421E-014,0.000E+000,0.000E+000,-3.049E-009
-7.105E-015,0.000E+000,1.310E-010,-1.164E-009
7.105E-015,0.000E+000,9.095E-012,-1.921E-009
0.000E+000,0.000E+000,2.001E-011,-8.004E-010
-1.421E-014,0.000E+000,-1.091E-011,-1.310E-009
0.000E+000,0.000E+000,-5.093E-011,7.276E-011
-1.421E-014,0.000E+000,9.095E-011,-3.303E-009
-1.421E-014,0.000E+000,1.091E-011,-2.736E-009
7.105E-015,0.000E+000,-9.823E-011,-1.834E-009
-7.105E-015,0.000E+000,6.185E-011,-2.125E-009
1.421E-014,0.000E+000,6.185E-011,-1.339E-009
-2.132E-014,0.000E+000,-8.367E-011,-3.729E-009
0.000E+000,0.000E+000,1.255E-010,-1.415E-009
-1.421E-014,0.000E+000,-1.819E-011,-3.252E-009
-7.105E-015,0.000E+000,9.277E-011,-1.743E-009
0.000E+000,0.000E+000,3.274E-011,-1.630E-009
7.105E-015,0.000E+000,9.095E-012,-6.476E-010
7.105E-015,0.000E+000,6.366E-011,-1.790E-009
-1.421E-014,0.000E+000,-4.184E-011,-4.351E-009
-7.105E-015,0.000E+000,-1.455E-011,-2.983E-009
-7.105E-015,0.000E+000,6.912E-011,-2.387E-009
7.105E-015,0.000E+000,0.000E+000,-3.965E-009
-1.421E-014,0.000E+000,5.821E-011,-3.201E-009
-7.105E-015,0.000E+000,2.365E-011,-1.171E-009
0.000E+000,0.000E+000,-4.547E-011,-2.146E-009
-1.421E-014,0.000E+000,-5.457E-011,-2.081E-009
-7.105E-015,0.000E+000,-5.639E-011,-3.609E-009
-7.105E-015,0.000E+000,-5.639E-011,-2.336E-009
-7.105E-015,0.000E+000,3.820E-011,-1.288E-009
0.000E+000,0.000E+000,-2.547E-011,-3.609E-009
1.421E-014,0.000E+000,-8.731E-011,1.513E-009
2.132E-014,0.000E+000,2.819E-011,-5.530E-010
7.105E-015,0.000E+000,2.910E-011,-3.783E-010
7.105E-015,0.000E+000,6.912E-011,-2.750E-009
7.105E-015,0.000E+000,3.638E-011,-1.193E-009
-7.105E-015,0.000E+000,-7.276E-012,-1.892E-009
-7.105E-015,0.000E+000,-4.093E-011,-3.609E-009
0.000E+000,0.000E+000,2.183E-011,-7.130E-010
2.132E-014,0.000E+000,-6.185E-011,8.731E-010
-2.842E-014,0.000E+000,-4.002E-011,-4.307E-009
1.421E-014,0.000E+000,-5.457E-011,-7.276E-010
