Forward: Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.
Reverse: Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.
dxRoundTrip,dyRoundTrip,dzRoundTrip,dx,dy,dz
-7.105E-015,0.000E+000,7.253E-011,2.774E-003,2.334E-003,-2.869E-003
0.000E+000,1.776E-015,-1.233E-009,2.764E-003,2.337E-003,-2.863E-003
0.000E+000,-1.776E-015,-1.260E-010,2.796E-003,2.337E-003,-2.884E-003
1.421E-014,-1.776E-015,5.492E-010,2.776E-003,2.297E-003,-2.886E-003
7.105E-015,0.000E+000,1.128E-009,2.811E-003,2.277E-003,-2.845E-003
7.105E-015,0.000E+000,-1.023E-009,2.833E-003,2.337E-003,-2.874E-003
