Forward: Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.
Reverse: Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.
dxRoundTrip,dyRoundTrip,dzRoundTrip,dx,dy,dz
-1.971E-005,-7.766E-005,-1.175E-005,1.845E-010,-9.997E-010,-3.237E-005
-1.971E-005,-7.767E-005,-1.175E-005,1.914E-010,-9.891E-010,-3.312E-005
-1.971E-005,-7.767E-005,-1.176E-005,2.030E-010,-9.846E-010,-3.393E-005
-1.971E-005,-7.767E-005,-1.176E-005,1.972E-010,-9.945E-010,-3.328E-005
-1.970E-005,-7.768E-005,-1.176E-005,2.062E-010,-9.907E-010,-3.390E-005
-1.971E-005,-7.767E-005,-1.175E-005,1.977E-010,-9.829E-010,-3.369E-005
