Forward: Conversion from ETRS89_CZ_Geod to ETRS89_CZ_Geoc.|>Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.
Reverse: Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.|>Conversion from ETRS89_CZ_Geoc to ETRS89_CZ_Geod.
dxRoundTrip,dyRoundTrip,dzRoundTrip,dx,dy,dz
7.105E-015,1.776E-015,-2.536E-010,-2.505E-008,6.620E-009,1.149E-003
7.105E-015,0.000E+000,1.851E-009,-2.154E-008,-2.045E-008,1.873E-003
0.000E+000,1.776E-015,-6.768E-010,-4.464E-009,-2.710E-008,-2.055E-003
7.105E-015,0.000E+000,8.202E-010,-2.952E-008,-3.815E-008,6.459E-003
7.105E-015,1.776E-015,-1.781E-009,-1.173E-009,-7.244E-008,1.268E-003
-7.105E-015,0.000E+000,1.289E-009,1.467E-008,-2.125E-008,-1.009E-002
