Forward: Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.
Reverse: Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.
dxRoundTrip,dyRoundTrip,dzRoundTrip,dx,dy,dz
-7.070E-005,2.258E-005,-3.237E-005,2.132E-014,-1.599E-014,8.382E-010
-7.037E-005,2.249E-005,-3.312E-005,1.421E-014,-2.132E-014,2.911E-009
-6.993E-005,2.266E-005,-3.393E-005,2.842E-014,-1.243E-014,-1.113E-009
-7.021E-005,2.274E-005,-3.328E-005,2.132E-014,-2.132E-014,5.553E-010
-6.987E-005,2.287E-005,-3.390E-005,1.421E-014,-1.776E-014,2.623E-009
-7.010E-005,2.250E-005,-3.369E-005,2.132E-014,-1.066E-014,-8.561E-010
