Forward: Transformation from EGBT22_Geod to ETRS89_DREF91 with ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:
Reverse: Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ellipsoidal height 0.
dxRoundTrip,dyRoundTrip,dx,dy
1.421E-014,-1.776E-015,-6.420E-008,1.928E-007
0.000E+000,1.776E-015,-6.414E-008,1.900E-007
2.132E-014,-1.776E-015,-6.420E-008,1.900E-007
-7.105E-015,0.000E+000,-6.426E-008,1.881E-007
7.105E-015,1.776E-015,-6.426E-008,1.900E-007
7.105E-015,-1.776E-015,-6.420E-008,1.900E-007
1.421E-014,1.776E-015,-6.409E-008,1.919E-007
7.105E-015,0.000E+000,-6.420E-008,1.909E-007
-7.105E-015,0.000E+000,-6.397E-008,1.909E-007
-7.105E-015,-3.553E-015,-6.438E-008,1.919E-007
0.000E+000,-1.776E-015,-6.420E-008,1.900E-007
4.263E-014,0.000E+000,-6.438E-008,1.937E-007
7.105E-015,-1.776E-015,-6.444E-008,1.909E-007
3.553E-014,0.000E+000,-6.397E-008,1.937E-007
2.132E-014,-1.776E-015,-6.420E-008,1.946E-007
-1.421E-014,-1.776E-015,-6.461E-008,1.900E-007
1.421E-014,0.000E+000,-6.420E-008,1.928E-007
2.132E-014,-1.776E-015,-6.403E-008,1.928E-007
2.132E-014,1.776E-015,-7.800E-008,2.328E-007
1.421E-014,0.000E+000,-7.835E-008,2.328E-007
7.105E-015,1.776E-015,-7.841E-008,2.328E-007
2.842E-014,0.000E+000,-7.806E-008,2.347E-007
-7.105E-015,1.776E-015,-7.817E-008,2.319E-007
0.000E+000,1.776E-015,-7.829E-008,2.310E-007
7.105E-015,1.776E-015,-7.841E-008,2.328E-007
0.000E+000,-3.553E-015,-7.852E-008,2.310E-007
0.000E+000,0.000E+000,-7.811E-008,2.328E-007
-2.132E-014,-1.776E-015,-7.835E-008,2.328E-007
-2.132E-014,0.000E+000,-7.829E-008,2.300E-007
0.000E+000,1.776E-015,-7.846E-008,2.328E-007
7.105E-015,0.000E+000,-7.823E-008,2.338E-007
1.421E-014,1.776E-015,-7.823E-008,2.328E-007
7.105E-015,-1.776E-015,-7.858E-008,2.310E-007
0.000E+000,-3.553E-015,-7.841E-008,2.319E-007
-7.105E-015,1.776E-015,-7.835E-008,2.300E-007
0.000E+000,0.000E+000,-7.823E-008,2.338E-007
2.132E-014,1.776E-015,-7.841E-008,2.300E-007
7.105E-015,0.000E+000,-7.846E-008,2.319E-007
0.000E+000,1.776E-015,-7.811E-008,2.338E-007
-7.105E-015,1.776E-015,-7.835E-008,2.328E-007
2.842E-014,0.000E+000,-7.788E-008,2.347E-007
-2.842E-014,1.776E-015,-7.829E-008,2.291E-007
0.000E+000,0.000E+000,-7.823E-008,2.300E-007
2.132E-014,0.000E+000,-7.858E-008,2.328E-007
-7.105E-015,0.000E+000,-7.835E-008,2.338E-007
-1.421E-014,1.776E-015,-7.841E-008,2.319E-007
-7.105E-015,0.000E+000,-7.846E-008,2.310E-007
-1.421E-014,-1.776E-015,-7.841E-008,2.300E-007
